*** szafir SiO2 3 mkm 05-04-19	*START	Date: 2019-04-05	Time: 16:05:18
Current for R :1.000mA	Current 3-Omega5.000 mA		
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
1.889150E-4	-1.575550E-4	3.979000E+1	6.734150E-1	2.200000E+4	1.477913E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
150.0000	150.0137	152.8607	133.9810	  3.3495	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.468875E-4	-3.185000E-6	7.100000E-1	6.708600E-1	6.310000E+0	1.528581E+2
2.457700E-4	-3.662500E-6	8.800000E-1	6.749900E-1	7.940000E+0	1.528585E+2
2.430975E-4	1.200000E-6	-2.900000E-1	6.777000E-1	1.000000E+1	1.528501E+2
2.443725E-4	-3.692500E-6	3.400000E-1	6.804300E-1	1.260000E+1	1.528530E+2
2.427025E-4	-3.582500E-6	1.590000E+0	6.817750E-1	1.580000E+1	1.528616E+2
2.418350E-4	-4.307500E-6	-1.400000E-1	6.823000E-1	1.990000E+1	1.528655E+2
2.409400E-4	-4.655000E-6	7.300000E-1	6.824300E-1	2.510000E+1	1.528600E+2
2.407550E-4	-4.175000E-6	1.210000E+0	6.825150E-1	3.160000E+1	1.528664E+2
2.400100E-4	-3.997500E-6	9.300000E-1	6.825850E-1	3.980000E+1	1.528575E+2
2.350220E-4	-1.850000E-6	-1.424000E+1	6.826450E-1	5.010000E+1	1.528674E+2
2.390200E-4	-4.032500E-6	8.700000E-1	6.825850E-1	6.310000E+1	1.528519E+2
2.389275E-4	-3.555000E-6	1.050000E+0	6.825850E-1	7.940000E+1	1.528657E+2
2.382550E-4	-4.002500E-6	1.020000E+0	6.825300E-1	1.000000E+2	1.528606E+2
2.378675E-4	-3.977500E-6	9.000000E-1	6.826000E-1	1.260000E+2	1.528545E+2
2.374125E-4	-4.245000E-6	1.080000E+0	6.826000E-1	1.580000E+2	1.528581E+2
2.370725E-4	-4.522500E-6	1.090000E+0	6.826000E-1	1.990000E+2	1.528615E+2
2.366200E-4	-5.102500E-6	1.220000E+0	6.826150E-1	2.510000E+2	1.528623E+2
2.361775E-4	-5.642500E-6	1.390000E+0	6.826450E-1	3.160000E+2	1.528594E+2
2.357500E-4	-6.445000E-6	1.570000E+0	6.827000E-1	3.980000E+2	1.528571E+2
2.350550E-4	-7.452500E-6	1.950000E+0	6.827000E-1	5.010000E+2	1.528534E+2
2.347775E-4	-8.380000E-6	2.010000E+0	6.827750E-1	6.310000E+2	1.528530E+2
2.343400E-4	-9.740000E-6	2.340000E+0	6.828000E-1	7.940000E+2	1.528607E+2
2.336175E-4	-1.162250E-5	2.770000E+0	6.828700E-1	1.000000E+3	1.528549E+2
2.331750E-4	-1.366250E-5	3.360000E+0	6.829000E-1	1.260000E+3	1.528613E+2
2.323500E-4	-1.622250E-5	3.940000E+0	6.829900E-1	1.580000E+3	1.528524E+2
2.311650E-4	-1.994250E-5	4.950000E+0	6.830000E-1	1.990000E+3	1.528523E+2
2.283475E-4	-2.428750E-5	6.130000E+0	6.830000E-1	2.510000E+3	1.528589E+2
2.299300E-4	-2.899250E-5	7.410000E+0	6.829000E-1	3.160000E+3	1.528611E+2
2.306400E-4	-3.435750E-5	8.450000E+0	6.828000E-1	3.980000E+3	1.528590E+2
2.323350E-4	-4.363750E-5	1.052000E+1	6.828000E-1	5.010000E+3	1.528566E+2
2.320550E-4	-5.702500E-5	1.370000E+1	6.827000E-1	6.310000E+3	1.528553E+2
2.297400E-4	-7.583500E-5	1.831000E+1	6.825000E-1	7.940000E+3	1.528591E+2
2.129000E-4	-1.004625E-4	2.526000E+1	6.823300E-1	1.000000E+4	1.528587E+2
2.149775E-4	-1.158375E-4	2.829000E+1	6.819000E-1	1.260000E+4	1.528618E+2
2.017000E-4	-1.341950E-4	3.369000E+1	6.814000E-1	1.580000E+4	1.528629E+2
1.920200E-4	-1.524000E-4	3.844000E+1	6.806000E-1	1.990000E+4	1.528538E+2
1.871275E-4	-1.613200E-4	4.073000E+1	6.802000E-1	2.200000E+4	1.528554E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
155.0000	155.0128	157.8698	135.4280	  3.3857	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.466800E-4	-3.820000E-6	8.700000E-1	6.778000E-1	6.310000E+0	1.578805E+2
2.451625E-4	-4.052500E-6	9.300000E-1	6.817800E-1	7.940000E+0	1.578850E+2
2.441725E-4	7.675000E-7	-1.500000E-1	6.844000E-1	1.000000E+1	1.578812E+2
2.435275E-4	-4.705000E-6	1.690000E+0	6.874000E-1	1.260000E+1	1.578684E+2
2.419925E-4	-5.780000E-6	3.800000E-1	6.883500E-1	1.580000E+1	1.578849E+2
2.415650E-4	-4.345000E-6	7.400000E-1	6.887000E-1	1.990000E+1	1.578815E+2
2.407825E-4	-4.335000E-6	8.900000E-1	6.888900E-1	2.510000E+1	1.578798E+2
2.403475E-4	-4.380000E-6	1.050000E+0	6.888650E-1	3.160000E+1	1.578737E+2
2.396100E-4	-4.167500E-6	1.100000E+0	6.888750E-1	3.980000E+1	1.578775E+2
2.453750E-4	8.056000E-6	1.360000E+0	6.891900E-1	5.010000E+1	1.578744E+2
2.391050E-4	-4.060000E-6	1.160000E+0	6.887900E-1	6.310000E+1	1.578782E+2
2.380100E-4	-3.950000E-6	1.060000E+0	6.888000E-1	7.940000E+1	1.578777E+2
2.372625E-4	-4.200000E-6	9.900000E-1	6.888100E-1	1.000000E+2	1.578725E+2
2.370125E-4	-4.202500E-6	1.000000E+0	6.888400E-1	1.260000E+2	1.578769E+2
2.366225E-4	-4.505000E-6	1.080000E+0	6.888750E-1	1.580000E+2	1.578829E+2
2.362850E-4	-4.740000E-6	1.050000E+0	6.888700E-1	1.990000E+2	1.578778E+2
2.358650E-4	-5.435000E-6	1.290000E+0	6.888950E-1	2.510000E+2	1.578700E+2
2.353625E-4	-5.907500E-6	1.410000E+0	6.889000E-1	3.160000E+2	1.578703E+2
2.349150E-4	-6.840000E-6	1.660000E+0	6.889900E-1	3.980000E+2	1.578730E+2
2.343750E-4	-7.570000E-6	1.880000E+0	6.890000E-1	5.010000E+2	1.578710E+2
2.339800E-4	-8.615000E-6	2.060000E+0	6.890900E-1	6.310000E+2	1.578794E+2
2.333750E-4	-1.007250E-5	2.490000E+0	6.891000E-1	7.940000E+2	1.578719E+2
2.329600E-4	-1.195500E-5	2.880000E+0	6.891050E-1	1.000000E+3	1.578746E+2
2.321300E-4	-1.391000E-5	3.420000E+0	6.892000E-1	1.260000E+3	1.578752E+2
2.313300E-4	-1.678000E-5	4.050000E+0	6.892350E-1	1.580000E+3	1.578702E+2
2.297000E-4	-2.037000E-5	5.030000E+0	6.892000E-1	1.990000E+3	1.578765E+2
2.272775E-4	-2.471500E-5	6.170000E+0	6.892000E-1	2.510000E+3	1.578705E+2
2.288675E-4	-2.951250E-5	7.260000E+0	6.892000E-1	3.160000E+3	1.578711E+2
2.294975E-4	-3.487500E-5	8.600000E+0	6.891000E-1	3.980000E+3	1.578711E+2
2.310825E-4	-4.452250E-5	1.084000E+1	6.891000E-1	5.010000E+3	1.578823E+2
2.308000E-4	-5.796000E-5	1.404000E+1	6.889050E-1	6.310000E+3	1.578754E+2
2.278875E-4	-7.697500E-5	1.869000E+1	6.888000E-1	7.940000E+3	1.578685E+2
2.151350E-4	-9.831000E-5	2.471000E+1	6.885450E-1	1.000000E+4	1.578753E+2
2.133075E-4	-1.162900E-4	2.860000E+1	6.881000E-1	1.260000E+4	1.578709E+2
1.995575E-4	-1.348650E-4	3.400000E+1	6.876000E-1	1.580000E+4	1.578719E+2
1.882825E-4	-1.511550E-4	3.867000E+1	6.868000E-1	1.990000E+4	1.578750E+2
1.802400E-4	-1.585325E-4	4.126000E+1	6.864000E-1	2.200000E+4	1.578662E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
160.0000	160.0136	162.9340	136.8240	  3.4206	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.465575E-4	-3.842500E-6	8.500000E-1	6.845850E-1	6.310000E+0	1.629355E+2
2.451525E-4	-4.832500E-6	1.180000E+0	6.883450E-1	7.940000E+0	1.629239E+2
2.400375E-4	-5.950000E-7	-1.400000E-1	6.910050E-1	1.000000E+1	1.629251E+2
2.450700E-4	-4.267500E-6	1.050000E+0	6.926300E-1	1.260000E+1	1.629353E+2
2.424325E-4	-4.637500E-6	1.250000E+0	6.941100E-1	1.580000E+1	1.629344E+2
2.410200E-4	-4.632500E-6	7.300000E-1	6.949000E-1	1.990000E+1	1.629297E+2
2.407925E-4	-4.477500E-6	1.030000E+0	6.952100E-1	2.510000E+1	1.629320E+2
2.397950E-4	-4.130000E-6	1.080000E+0	6.953000E-1	3.160000E+1	1.629189E+2
2.392025E-4	-4.015000E-6	1.000000E+0	6.953000E-1	3.980000E+1	1.629264E+2
2.339025E-4	3.112500E-6	-4.800000E+0	6.954000E-1	5.010000E+1	1.629346E+2
2.380475E-4	-4.417500E-6	1.040000E+0	6.952900E-1	6.310000E+1	1.629262E+2
2.378225E-4	-4.240000E-6	8.700000E-1	6.953100E-1	7.940000E+1	1.629207E+2
2.370625E-4	-4.242500E-6	1.040000E+0	6.954000E-1	1.000000E+2	1.629227E+2
2.367500E-4	-4.420000E-6	1.070000E+0	6.953000E-1	1.260000E+2	1.629185E+2
2.362950E-4	-4.717500E-6	1.160000E+0	6.953150E-1	1.580000E+2	1.629291E+2
2.358875E-4	-5.015000E-6	1.270000E+0	6.953350E-1	1.990000E+2	1.629203E+2
2.354100E-4	-5.620000E-6	1.330000E+0	6.953950E-1	2.510000E+2	1.629247E+2
2.348325E-4	-6.267500E-6	1.540000E+0	6.954000E-1	3.160000E+2	1.629372E+2
2.343475E-4	-7.037500E-6	1.730000E+0	6.954000E-1	3.980000E+2	1.629325E+2
2.338525E-4	-7.847500E-6	1.890000E+0	6.955000E-1	5.010000E+2	1.629322E+2
2.332750E-4	-9.057500E-6	2.300000E+0	6.955150E-1	6.310000E+2	1.629197E+2
2.326050E-4	-1.033750E-5	2.500000E+0	6.955650E-1	7.940000E+2	1.629293E+2
2.319000E-4	-1.204750E-5	3.110000E+0	6.955900E-1	1.000000E+3	1.629255E+2
2.313575E-4	-1.433750E-5	3.540000E+0	6.956200E-1	1.260000E+3	1.629318E+2
2.304575E-4	-1.713250E-5	4.250000E+0	6.957000E-1	1.580000E+3	1.629221E+2
2.290250E-4	-2.082500E-5	5.170000E+0	6.957000E-1	1.990000E+3	1.629241E+2
2.263650E-4	-2.554000E-5	6.460000E+0	6.957000E-1	2.510000E+3	1.629236E+2
2.278425E-4	-2.966250E-5	7.410000E+0	6.956350E-1	3.160000E+3	1.629249E+2
2.287850E-4	-3.499250E-5	8.660000E+0	6.955000E-1	3.980000E+3	1.629264E+2
2.299300E-4	-4.512250E-5	1.114000E+1	6.955000E-1	5.010000E+3	1.629281E+2
2.295025E-4	-5.876500E-5	1.435000E+1	6.954000E-1	6.310000E+3	1.629221E+2
2.262800E-4	-7.822000E-5	1.910000E+1	6.952000E-1	7.940000E+3	1.629254E+2
2.162600E-4	-1.000925E-4	2.489000E+1	6.949050E-1	1.000000E+4	1.629269E+2
2.112050E-4	-1.167775E-4	2.906000E+1	6.945000E-1	1.260000E+4	1.629240E+2
1.973050E-4	-1.357625E-4	3.449000E+1	6.940000E-1	1.580000E+4	1.629320E+2
1.869525E-4	-1.531450E-4	3.931000E+1	6.931000E-1	1.990000E+4	1.629212E+2
1.837375E-4	-1.592175E-4	4.093000E+1	6.927000E-1	2.200000E+4	1.629178E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
165.0000	165.0210	167.9077	138.2250	  3.4556	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.463000E-4	-4.532500E-6	1.030000E+0	6.913450E-1	6.310000E+0	1.679196E+2
2.458425E-4	-4.857500E-6	1.270000E+0	6.952650E-1	7.940000E+0	1.679049E+2
2.448575E-4	-9.875000E-7	4.200000E-1	6.976900E-1	1.000000E+1	1.679121E+2
2.435875E-4	-5.050000E-6	9.800000E-1	6.999750E-1	1.260000E+1	1.679122E+2
2.417525E-4	-3.205000E-6	1.210000E+0	7.009400E-1	1.580000E+1	1.679180E+2
2.425850E-4	-8.855000E-6	1.940000E+0	7.015550E-1	1.990000E+1	1.679134E+2
2.393200E-4	-4.695000E-6	1.280000E+0	7.016750E-1	2.510000E+1	1.679211E+2
2.398550E-4	-4.780000E-6	1.020000E+0	7.018000E-1	3.160000E+1	1.679098E+2
2.396125E-4	-4.285000E-6	1.050000E+0	7.018200E-1	3.980000E+1	1.679183E+2
2.393625E-4	-5.730000E-6	-5.250000E+0	7.006450E-1	5.010000E+1	1.679077E+2
2.383575E-4	-4.147500E-6	1.110000E+0	7.017300E-1	6.310000E+1	1.679111E+2
2.372975E-4	-4.382500E-6	9.400000E-1	7.017550E-1	7.940000E+1	1.679104E+2
2.370575E-4	-4.212500E-6	1.030000E+0	7.017100E-1	1.000000E+2	1.679108E+2
2.365200E-4	-4.580000E-6	1.130000E+0	7.018050E-1	1.260000E+2	1.679132E+2
2.360150E-4	-4.950000E-6	1.220000E+0	7.018000E-1	1.580000E+2	1.679076E+2
2.357525E-4	-5.262500E-6	1.350000E+0	7.018450E-1	1.990000E+2	1.679101E+2
2.351825E-4	-5.917500E-6	1.430000E+0	7.018900E-1	2.510000E+2	1.679062E+2
2.344950E-4	-6.507500E-6	1.660000E+0	7.019000E-1	3.160000E+2	1.679204E+2
2.338750E-4	-7.412500E-6	1.820000E+0	7.019000E-1	3.980000E+2	1.679154E+2
2.334500E-4	-8.367500E-6	2.030000E+0	7.019900E-1	5.010000E+2	1.679067E+2
2.326700E-4	-9.287500E-6	2.300000E+0	7.020000E-1	6.310000E+2	1.679135E+2
2.320950E-4	-1.067500E-5	2.560000E+0	7.020700E-1	7.940000E+2	1.679145E+2
2.315050E-4	-1.260500E-5	3.050000E+0	7.021000E-1	1.000000E+3	1.679137E+2
2.306800E-4	-1.465000E-5	3.560000E+0	7.021000E-1	1.260000E+3	1.679062E+2
2.296825E-4	-1.764250E-5	4.430000E+0	7.022000E-1	1.580000E+3	1.679084E+2
2.282675E-4	-2.135500E-5	5.320000E+0	7.022000E-1	1.990000E+3	1.679091E+2
2.254225E-4	-2.587750E-5	6.420000E+0	7.022500E-1	2.510000E+3	1.679077E+2
2.273700E-4	-3.000000E-5	7.450000E+0	7.022000E-1	3.160000E+3	1.679105E+2
2.281150E-4	-3.581000E-5	8.820000E+0	7.021000E-1	3.980000E+3	1.679112E+2
2.295300E-4	-4.571000E-5	1.124000E+1	7.021000E-1	5.010000E+3	1.679055E+2
2.290600E-4	-5.991250E-5	1.444000E+1	7.020000E-1	6.310000E+3	1.679057E+2
2.253225E-4	-7.927250E-5	1.939000E+1	7.018000E-1	7.940000E+3	1.679087E+2
2.093625E-4	-1.032100E-4	2.611000E+1	7.016450E-1	1.000000E+4	1.679138E+2
2.092400E-4	-1.174825E-4	2.929000E+1	7.011200E-1	1.260000E+4	1.679041E+2
1.960300E-4	-1.365050E-4	3.487000E+1	7.006000E-1	1.580000E+4	1.679173E+2
1.860550E-4	-1.532875E-4	3.946000E+1	6.997000E-1	1.990000E+4	1.679148E+2
1.799950E-4	-1.609250E-4	4.190000E+1	6.993000E-1	2.200000E+4	1.679127E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
170.0000	170.0156	172.9403	139.6520	  3.4913	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.467525E-4	-4.532500E-6	1.070000E+0	6.985000E-1	6.310000E+0	1.729467E+2
2.459950E-4	-4.970000E-6	1.110000E+0	7.023300E-1	7.940000E+0	1.729386E+2
2.403375E-4	-5.052500E-6	2.320000E+0	7.045450E-1	1.000000E+1	1.729349E+2
2.437250E-4	-5.587500E-6	1.590000E+0	7.071850E-1	1.260000E+1	1.729439E+2
2.426175E-4	-4.652500E-6	2.400000E+0	7.079100E-1	1.580000E+1	1.729426E+2
2.414825E-4	-5.095000E-6	1.010000E+0	7.083800E-1	1.990000E+1	1.729282E+2
2.409975E-4	-4.825000E-6	1.360000E+0	7.085550E-1	2.510000E+1	1.729381E+2
2.396325E-4	-4.747500E-6	1.150000E+0	7.086000E-1	3.160000E+1	1.729415E+2
2.394275E-4	-4.237500E-6	1.010000E+0	7.086000E-1	3.980000E+1	1.729352E+2
2.383290E-4	4.933000E-6	-1.496000E+1	7.085550E-1	5.010000E+1	1.729410E+2
2.384100E-4	-4.297500E-6	7.300000E-1	7.086850E-1	6.310000E+1	1.729337E+2
2.375575E-4	-4.475000E-6	1.100000E+0	7.085250E-1	7.940000E+1	1.729325E+2
2.376600E-4	-4.750000E-6	1.250000E+0	7.086450E-1	1.000000E+2	1.729407E+2
2.371550E-4	-4.825000E-6	1.190000E+0	7.086000E-1	1.260000E+2	1.729280E+2
2.365075E-4	-5.257500E-6	1.250000E+0	7.086000E-1	1.580000E+2	1.729363E+2
2.359750E-4	-5.505000E-6	1.290000E+0	7.085900E-1	1.990000E+2	1.729275E+2
2.354500E-4	-6.317500E-6	1.530000E+0	7.085900E-1	2.510000E+2	1.729421E+2
2.344125E-4	-6.745000E-6	1.700000E+0	7.086000E-1	3.160000E+2	1.729384E+2
2.338375E-4	-7.765000E-6	1.910000E+0	7.087000E-1	3.980000E+2	1.729306E+2
2.333550E-4	-8.510000E-6	2.100000E+0	7.087150E-1	5.010000E+2	1.729370E+2
2.326725E-4	-9.587500E-6	2.460000E+0	7.088000E-1	6.310000E+2	1.729362E+2
2.319000E-4	-1.102500E-5	2.650000E+0	7.088250E-1	7.940000E+2	1.729265E+2
2.314725E-4	-1.299250E-5	3.180000E+0	7.088850E-1	1.000000E+3	1.729484E+2
2.304600E-4	-1.504750E-5	3.710000E+0	7.090000E-1	1.260000E+3	1.729373E+2
2.295875E-4	-1.790250E-5	4.430000E+0	7.090250E-1	1.580000E+3	1.729386E+2
2.279100E-4	-2.161250E-5	5.410000E+0	7.090000E-1	1.990000E+3	1.729370E+2
2.252500E-4	-2.629750E-5	6.630000E+0	7.090000E-1	2.510000E+3	1.729471E+2
2.271100E-4	-3.049000E-5	7.850000E+0	7.090000E-1	3.160000E+3	1.729431E+2
2.273925E-4	-3.606750E-5	9.110000E+0	7.088000E-1	3.980000E+3	1.729393E+2
2.287825E-4	-4.627750E-5	1.144000E+1	7.088000E-1	5.010000E+3	1.729346E+2
2.285500E-4	-6.059250E-5	1.478000E+1	7.086100E-1	6.310000E+3	1.729306E+2
2.245475E-4	-8.022500E-5	1.975000E+1	7.084850E-1	7.940000E+3	1.729392E+2
2.118450E-4	-9.254750E-5	2.364000E+1	7.082400E-1	1.000000E+4	1.729299E+2
2.084525E-4	-1.180175E-4	2.940000E+1	7.076300E-1	1.260000E+4	1.729422E+2
1.948350E-4	-1.379875E-4	3.530000E+1	7.072000E-1	1.580000E+4	1.729378E+2
1.840375E-4	-1.536250E-4	3.986000E+1	7.063000E-1	1.990000E+4	1.729272E+2
1.835975E-4	-1.611225E-4	4.127000E+1	7.058000E-1	2.200000E+4	1.729377E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
175.0000	175.0137	177.9013	141.0760	  3.5269	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.468975E-4	-4.807500E-6	1.130000E+0	7.054500E-1	6.310000E+0	1.778958E+2
2.462100E-4	-5.312500E-6	1.210000E+0	7.089050E-1	7.940000E+0	1.778917E+2
2.479275E-4	-1.060250E-5	2.330000E+0	7.111600E-1	1.000000E+1	1.778913E+2
2.439275E-4	-5.227500E-6	1.290000E+0	7.125850E-1	1.260000E+1	1.778966E+2
2.432425E-4	-5.560000E-6	1.880000E+0	7.137350E-1	1.580000E+1	1.779011E+2
2.443775E-4	-8.402500E-6	2.050000E+0	7.147000E-1	1.990000E+1	1.779029E+2
2.411150E-4	-5.145000E-6	1.140000E+0	7.149000E-1	2.510000E+1	1.778970E+2
2.400100E-4	-5.027500E-6	1.210000E+0	7.151000E-1	3.160000E+1	1.778877E+2
2.394725E-4	-4.710000E-6	1.100000E+0	7.151000E-1	3.980000E+1	1.778997E+2
2.376575E-4	-9.610000E-6	4.000000E-2	7.144150E-1	5.010000E+1	1.778938E+2
2.388600E-4	-4.527500E-6	1.150000E+0	7.151100E-1	6.310000E+1	1.779015E+2
2.382075E-4	-4.600000E-6	1.170000E+0	7.151000E-1	7.940000E+1	1.778931E+2
2.368450E-4	-4.892500E-6	1.160000E+0	7.150950E-1	1.000000E+2	1.778943E+2
2.372400E-4	-5.052500E-6	1.240000E+0	7.151850E-1	1.260000E+2	1.778827E+2
2.368325E-4	-5.417500E-6	1.330000E+0	7.152000E-1	1.580000E+2	1.778971E+2
2.361825E-4	-5.852500E-6	1.440000E+0	7.152000E-1	1.990000E+2	1.778954E+2
2.355675E-4	-6.567500E-6	1.580000E+0	7.152000E-1	2.510000E+2	1.778891E+2
2.349725E-4	-7.252500E-6	1.810000E+0	7.152550E-1	3.160000E+2	1.778849E+2
2.341700E-4	-8.015000E-6	1.880000E+0	7.153000E-1	3.980000E+2	1.778951E+2
2.331700E-4	-8.917500E-6	2.130000E+0	7.153000E-1	5.010000E+2	1.778834E+2
2.324475E-4	-9.862500E-6	2.460000E+0	7.154050E-1	6.310000E+2	1.778900E+2
2.316400E-4	-1.142250E-5	2.800000E+0	7.155000E-1	7.940000E+2	1.778993E+2
2.310275E-4	-1.333000E-5	3.270000E+0	7.155200E-1	1.000000E+3	1.778883E+2
2.300850E-4	-1.535750E-5	3.990000E+0	7.156000E-1	1.260000E+3	1.778915E+2
2.294050E-4	-1.838000E-5	4.710000E+0	7.157000E-1	1.580000E+3	1.778979E+2
2.274975E-4	-2.201500E-5	5.550000E+0	7.157000E-1	1.990000E+3	1.778923E+2
2.248025E-4	-2.678750E-5	6.870000E+0	7.157000E-1	2.510000E+3	1.779029E+2
2.268425E-4	-3.116000E-5	7.870000E+0	7.157000E-1	3.160000E+3	1.778966E+2
2.277400E-4	-3.673750E-5	9.040000E+0	7.156000E-1	3.980000E+3	1.778976E+2
2.289025E-4	-4.673000E-5	1.155000E+1	7.156000E-1	5.010000E+3	1.778857E+2
2.283100E-4	-6.098500E-5	1.510000E+1	7.154000E-1	6.310000E+3	1.778948E+2
2.235925E-4	-8.105750E-5	1.990000E+1	7.152000E-1	7.940000E+3	1.778919E+2
2.119500E-4	-9.953000E-5	2.517000E+1	7.150500E-1	1.000000E+4	1.778898E+2
2.083975E-4	-1.183550E-4	2.961000E+1	7.145000E-1	1.260000E+4	1.779018E+2
1.936075E-4	-1.365975E-4	3.531000E+1	7.139000E-1	1.580000E+4	1.778935E+2
1.080575E-4	-6.653500E-5	3.170000E+1	7.130350E-1	1.990000E+4	1.778925E+2
1.810600E-4	-1.602175E-4	4.163000E+1	7.125000E-1	2.200000E+4	1.778936E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
180.0000	180.0138	182.8912	142.5070	  3.5627	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.476225E-4	-5.255000E-6	1.240000E+0	7.126400E-1	6.310000E+0	1.828857E+2
2.467325E-4	-5.505000E-6	1.310000E+0	7.160350E-1	7.940000E+0	1.828905E+2
2.513825E-4	-2.812500E-6	6.000000E-2	7.181150E-1	1.000000E+1	1.828969E+2
2.446300E-4	-5.375000E-6	1.740000E+0	7.205500E-1	1.260000E+1	1.828914E+2
2.434700E-4	-3.820000E-6	1.860000E+0	7.214000E-1	1.580000E+1	1.828860E+2
2.446050E-4	-4.952500E-6	2.150000E+0	7.217000E-1	1.990000E+1	1.828863E+2
2.420325E-4	-5.190000E-6	1.190000E+0	7.218000E-1	2.510000E+1	1.828798E+2
2.413000E-4	-5.135000E-6	1.260000E+0	7.218400E-1	3.160000E+1	1.828938E+2
2.401025E-4	-4.870000E-6	1.150000E+0	7.219000E-1	3.980000E+1	1.828866E+2
2.384425E-4	-4.617500E-6	3.060000E+0	7.209300E-1	5.010000E+1	1.828935E+2
2.389175E-4	-4.767500E-6	1.210000E+0	7.219600E-1	6.310000E+1	1.828815E+2
2.384925E-4	-4.795000E-6	1.180000E+0	7.219650E-1	7.940000E+1	1.828869E+2
2.381300E-4	-5.070000E-6	1.270000E+0	7.220000E-1	1.000000E+2	1.828835E+2
2.373350E-4	-5.320000E-6	1.300000E+0	7.219300E-1	1.260000E+2	1.828881E+2
2.367875E-4	-5.772500E-6	1.410000E+0	7.220000E-1	1.580000E+2	1.828748E+2
2.365300E-4	-6.172500E-6	1.520000E+0	7.220000E-1	1.990000E+2	1.828856E+2
2.359125E-4	-6.772500E-6	1.700000E+0	7.220000E-1	2.510000E+2	1.828870E+2
2.352625E-4	-7.400000E-6	1.750000E+0	7.220000E-1	3.160000E+2	1.828949E+2
2.343700E-4	-8.340000E-6	2.080000E+0	7.221000E-1	3.980000E+2	1.828868E+2
2.333725E-4	-9.162500E-6	2.270000E+0	7.221000E-1	5.010000E+2	1.828941E+2
2.327275E-4	-1.029000E-5	2.540000E+0	7.222100E-1	6.310000E+2	1.828806E+2
2.319850E-4	-1.168750E-5	2.870000E+0	7.223000E-1	7.940000E+2	1.828852E+2
2.309825E-4	-1.320500E-5	3.280000E+0	7.223550E-1	1.000000E+3	1.828891E+2
2.305450E-4	-1.575750E-5	3.940000E+0	7.225000E-1	1.260000E+3	1.828774E+2
2.294300E-4	-1.848000E-5	4.490000E+0	7.225400E-1	1.580000E+3	1.828821E+2
2.277075E-4	-2.256000E-5	5.600000E+0	7.225950E-1	1.990000E+3	1.828803E+2
2.286500E-4	-2.680500E-5	6.690000E+0	7.226000E-1	2.510000E+3	1.828867E+2
2.268025E-4	-3.141000E-5	7.720000E+0	7.227000E-1	3.160000E+3	1.828813E+2
2.275200E-4	-3.764000E-5	9.490000E+0	7.225850E-1	3.980000E+3	1.828842E+2
2.287250E-4	-4.729250E-5	1.168000E+1	7.225000E-1	5.010000E+3	1.828860E+2
2.281725E-4	-6.157250E-5	1.509000E+1	7.224000E-1	6.310000E+3	1.828771E+2
2.232100E-4	-8.157500E-5	1.996000E+1	7.222700E-1	7.940000E+3	1.828837E+2
2.105025E-4	-1.037800E-4	2.613000E+1	7.221300E-1	1.000000E+4	1.828755E+2
2.071000E-4	-1.188050E-4	2.996000E+1	7.216000E-1	1.260000E+4	1.828871E+2
1.943950E-4	-1.382450E-4	3.545000E+1	7.211000E-1	1.580000E+4	1.828825E+2
1.833025E-4	-1.519275E-4	3.966000E+1	7.202000E-1	1.990000E+4	1.828796E+2
1.785025E-4	-1.600700E-4	4.186000E+1	7.197000E-1	2.200000E+4	1.828806E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
185.0000	185.0127	187.8283	144.0310	  3.6008	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.490400E-4	-5.502500E-6	1.240000E+0	7.201950E-1	6.310000E+0	1.878178E+2
